# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid a
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_Slip3_a1.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
 ZONE T="naca0012"
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.73237391E-08   6.78461255E-05   6.78461255E-05
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.86107949E-08   5.05584315E-05   5.05584315E-05
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             164   9.47073883E-08   3.89704036E-05   3.89704036E-05
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             163   9.34169896E-08   3.12915882E-05   3.12915882E-05
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             162   9.71745017E-08   2.62290004E-05   2.62290004E-05
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             162   9.83180800E-08   2.30390578E-05   2.30390578E-05
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             163   9.61331803E-08   2.08506598E-05   2.08506598E-05
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             164   9.54289942E-08   1.90398409E-05   1.90398409E-05
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.36929795E-08   1.74923042E-05   1.74923042E-05
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.60546339E-08   1.59626007E-05   1.59626007E-05
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.50354820E-08   1.45199423E-05   1.45199423E-05
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.28838966E-08   1.30851022E-05   1.30851022E-05
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.25986133E-08   1.17607360E-05   1.17607360E-05
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.18652653E-08   1.05339520E-05   1.05339520E-05
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.68894950E-08   9.36542897E-06   9.36542897E-06
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.18584676E-08   8.34355208E-06   8.34355208E-06
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.63394397E-08   7.43931588E-06   7.43931588E-06
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.98497658E-08   6.60777135E-06   6.60777135E-06
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.11722057E-08   5.87160342E-06   5.87160342E-06
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.30724091E-08   5.20837325E-06   5.20837325E-06
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.44751142E-08   4.61540359E-06   4.61540359E-06
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.52901830E-08   4.09346562E-06   4.09346562E-06
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.56048669E-08   3.62717624E-06   3.62717624E-06
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.53589856E-08   3.21395005E-06   3.21395005E-06
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.44009680E-08   2.85371861E-06   2.85371861E-06
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.27324621E-08   2.54020322E-06   2.54020322E-06
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             167   9.07008210E-08   2.26805014E-06   2.26805014E-06
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.83124505E-08   2.03477869E-06   2.03477869E-06
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.58893377E-08   1.83589498E-06   1.83589498E-06
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.30408339E-08   1.66420036E-06   1.66420036E-06
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.99195149E-08   1.51975102E-06   1.51975102E-06
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.59194730E-08   1.39847821E-06   1.39847821E-06
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             165   9.16794729E-08   1.29479871E-06   1.29479871E-06
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             164   9.66211597E-08   1.20481343E-06   1.20481343E-06
       158      158           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             164   9.16190380E-08   1.12803529E-06   1.12803529E-06
       159      159           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             163   9.65025262E-08   1.06137628E-06   1.06137628E-06
       160      160           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             163   9.07521373E-08   1.00321892E-06   1.00321892E-06
       161      161           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             162   9.57436918E-08   9.51785757E-07   9.51785757E-07
       162      162           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             162   8.95420437E-08   9.05489418E-07   9.05489418E-07
       163      163           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             161   9.48019143E-08   8.63071678E-07   8.63071678E-07
       164      164           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             160   9.97641744E-08   8.23715926E-07   8.23715926E-07
       165      165           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             160   9.30035310E-08   7.86900649E-07   7.86900649E-07
       166      166           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             159   9.90841299E-08   7.51535041E-07   7.51535041E-07
       167      167           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             159   9.25149711E-08   7.17058544E-07   7.17058544E-07
       168      168           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             158   9.96656488E-08   6.84107543E-07   6.84107543E-07
       169      169           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             158   9.31730451E-08   6.51868172E-07   6.51868172E-07
       170      170           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             157   9.89220916E-08   6.20252200E-07   6.20252200E-07
       171      171           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             157   9.27329526E-08   5.88876115E-07   5.88876115E-07
       172      172           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             156   9.83966496E-08   5.58222106E-07   5.58222106E-07
       173      173           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             156   9.23727603E-08   5.28633493E-07   5.28633493E-07
       174      174           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             155   9.69256464E-08   4.99906895E-07   4.99906895E-07
       175      175           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             155   9.12013201E-08   4.72106308E-07   4.72106308E-07
       176      176           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             154   9.61510619E-08   4.45281206E-07   4.45281206E-07
       177      177           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             154   9.06692538E-08   4.19334924E-07   4.19334924E-07
       178      178           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             153   9.57096963E-08   3.94118187E-07   3.94118187E-07
       179      179           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             153   9.05312427E-08   3.69757204E-07   3.69757204E-07
       180      180           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             152   9.58613901E-08   3.46365977E-07   3.46365977E-07
       181      181           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             152   9.10830870E-08   3.24105780E-07   3.24105780E-07
       182      182           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             151   9.64427521E-08   3.02840439E-07   3.02840439E-07
       183      183           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             151   9.21201034E-08   2.82296904E-07   2.82296904E-07
       184      184           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             151   8.82821712E-08   2.62432054E-07   2.62432054E-07
       185      185           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             150   9.65000173E-08   2.43626490E-07   2.43626490E-07
       186      186           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             150   9.29941347E-08   2.25936095E-07   2.25936095E-07
       187      187           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             150   8.98254540E-08   2.09334892E-07   2.09334892E-07
       188      188           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             149   9.88599386E-08   1.93748844E-07   1.93748844E-07
       189      189           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             149   9.59642855E-08   1.79060639E-07   1.79060639E-07
       190      190           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             149   9.33238856E-08   1.65302712E-07   1.65302712E-07
       191      191           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             149   9.08811211E-08   1.52432652E-07   1.52432652E-07
       192      192           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             148   9.93975889E-08   1.40401361E-07   1.40401361E-07
       193      193           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             148   9.68844233E-08   1.29160448E-07   1.29160448E-07
       194      194           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             148   9.44645068E-08   1.18669864E-07   1.18669864E-07
       195      195           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             148   9.21085953E-08   1.08890143E-07   1.08890143E-07
       196      196           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             148   8.98009424E-08   9.97847677E-08   9.97847677E-08
       197      197           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.98189892E-08   9.13183990E-08   9.13183990E-08
       198      198           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.73116890E-08   8.34747267E-08   8.34747267E-08
       199      199           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.48656228E-08   7.62193922E-08   7.62193922E-08
       200      200           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.25113250E-08   6.95217794E-08   6.95217794E-08
       201      201           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.02847186E-08   6.33470602E-08   6.33470602E-08
       202      202           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   8.82166632E-08   5.76608458E-08   5.76608458E-08
       203      203           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.96883041E-08   5.24430648E-08   5.24430648E-08
       204      204           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.76050093E-08   4.76651110E-08   4.76651110E-08
       205      205           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.56814604E-08   4.32938164E-08   4.32938164E-08
       206      206           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.39157823E-08   3.92972627E-08   3.92972627E-08
       207      207           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.22907457E-08   3.56505571E-08   3.56505571E-08
       208      208           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.07847091E-08   3.23282539E-08   3.23282539E-08
       209      209           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.93136615E-08   2.93048744E-08   2.93048744E-08
       210      210           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.78756986E-08   2.65561317E-08   2.65561317E-08
       211      211           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.64857612E-08   2.40591140E-08   2.40591140E-08
       212      212           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.51203013E-08   2.17925154E-08   2.17925154E-08
       213      213           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.37569584E-08   1.97366125E-08   1.97366125E-08
       214      214           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.23761578E-08   1.78731241E-08   1.78731241E-08
       215      215           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   9.09640555E-08   1.61850957E-08   1.61850957E-08
       216      216           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             145   8.95103603E-08   1.46568310E-08   1.46568310E-08
       217      217           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.84317619E-08   1.32738323E-08   1.32738323E-08
       218      218           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.66271234E-08   1.20227475E-08   1.20227475E-08
       219      219           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.47773634E-08   1.08913059E-08   1.08913059E-08
       220      220           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.28835878E-08   9.86823065E-09   9.86823065E-09
       221      221           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.09503834E-08   8.94319797E-09   8.94319797E-09
       222      222           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   8.89853295E-08   8.10690626E-09   8.10690626E-09
       223      223           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             143   9.79333429E-08   7.35091235E-09   7.35091235E-09
       224      224           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             143   9.56323322E-08   6.66751815E-09   6.66751815E-09
       225      225           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             143   9.33262057E-08   6.04969263E-09   6.04969263E-09
       226      226           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             143   9.10215187E-08   5.49105799E-09   5.49105799E-09
       227      227           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             142   9.83855990E-08   4.98583548E-09   4.98583548E-09
       228      228           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             142   9.58447555E-08   4.52879943E-09   4.52879943E-09
       229      229           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             142   9.33285221E-08   4.11522330E-09   4.11522330E-09
       230      230           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             141   9.93156689E-08   3.74084088E-09   3.74084088E-09
       231      231           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             141   9.66352550E-08   3.40180074E-09   3.40180074E-09
       232      232           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             141   9.39830283E-08   3.09463213E-09   3.09463213E-09
       233      233           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             141   9.13518252E-08   2.81620837E-09   2.81620837E-09
       234      234           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             140   9.79300254E-08   2.56371537E-09   2.56371537E-09
       235      235           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             140   9.51155414E-08   2.33462303E-09   2.33462303E-09
       236      236           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             140   9.23309488E-08   2.12665526E-09   2.12665526E-09
       237      237           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             139   9.80117762E-08   1.93776845E-09   1.93776845E-09
       238      238           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             139   9.51097683E-08   1.76612465E-09   1.76612465E-09
       239      239           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             139   9.22507017E-08   1.61007298E-09   1.61007298E-09
       240      240           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             138   9.75352943E-08   1.46813023E-09   1.46813023E-09
       241      241           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             138   9.45511268E-08   1.33896139E-09   1.33896139E-09
       242      242           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             138   9.16434847E-08   1.22136780E-09   1.22136780E-09
       243      243           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             137   9.74539544E-08   1.11426878E-09   1.11426878E-09
       244      244           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             137   9.44765870E-08   1.01669189E-09   1.01669189E-09
       245      245           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             137   9.15652169E-08   9.27760782E-10   9.27760782E-10
       246      246           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             136   9.78558157E-08   8.46685487E-10   8.46685487E-10
       247      247           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             136   9.49081392E-08   7.72750889E-10   7.72750889E-10
       248      248           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             136   9.20864895E-08   7.05312364E-10   7.05312364E-10
       249      249           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.93143112E-08   6.43786487E-10   6.43786487E-10
       250      250           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.64901152E-08   5.87644130E-10   5.87644130E-10
       251      251           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.37353379E-08   5.36407341E-10   5.36407341E-10
       252      252           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.11499408E-08   4.89640970E-10   4.89640970E-10
       253      253           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.77155653E-08   4.46951355E-10   4.46951355E-10
       254      254           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.52133597E-08   4.07979464E-10   4.07979464E-10
       255      255           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.28569765E-08   3.72400538E-10   3.72400538E-10
       256      256           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.07220739E-08   3.39916758E-10   3.39916758E-10
       257      257           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.78220144E-08   3.10259247E-10   3.10259247E-10
       258      258           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.58462546E-08   2.83181444E-10   2.83181444E-10
       259      259           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.40733292E-08   2.58459643E-10   2.58459643E-10
       260      260           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.25706348E-08   2.35888616E-10   2.35888616E-10
       261      261           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.12937471E-08   2.15282250E-10   2.15282250E-10
       262      262           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.02946762E-08   1.96470814E-10   1.96470814E-10
       263      263           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             132   9.97870042E-08   1.79297852E-10   1.79297852E-10
       264      264           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             132   9.93117600E-08   1.63621964E-10   1.63621964E-10
       265      265           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             132   9.88343595E-08   1.49313237E-10   1.49313237E-10
       266      266           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             132   9.92462585E-08   1.36253644E-10   1.36253644E-10
       267      267           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             132   9.96645597E-08   1.24333905E-10   1.24333905E-10
       268      268           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.02370766E-08   1.13455663E-10   1.13455663E-10
       269      269           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.09824573E-08   1.03528735E-10   1.03528735E-10
       270      270           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.28351554E-08   9.44703638E-11   9.44703638E-11
       271      271           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.37397989E-08   8.62047812E-11   8.62047812E-11
       272      272           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.62252689E-08   7.86634135E-11   7.86634135E-11
       273      273           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.81941702E-08   7.17828999E-11   7.17828999E-11
       274      274           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             133   9.96420647E-08   6.55057068E-11   6.55057068E-11
       275      275           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.24301017E-08   5.97790634E-11   5.97790634E-11
       276      276           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.41505872E-08   5.45547169E-11   5.45547169E-11
       277      277           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.68160094E-08   4.97895145E-11   4.97895145E-11
       278      278           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.81739433E-08   4.54425818E-11   4.54425818E-11
       279      279           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             134   9.99514300E-08   4.14773840E-11   4.14773840E-11
       280      280           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.24260837E-08   3.78605242E-11   3.78605242E-11
       281      281           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.41945100E-08   3.45615407E-11   3.45615407E-11
       282      282           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.50796044E-08   3.15526783E-11   3.15526783E-11
       283      283           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.60390414E-08   2.88077988E-11   2.88077988E-11
       284      284           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.63068615E-08   2.63042151E-11   2.63042151E-11
       285      285           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.74757903E-08   2.40202468E-11   2.40202468E-11
       286      286           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.84619819E-08   2.19373067E-11   2.19373067E-11
       287      287           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.91566396E-08   2.00366837E-11   2.00366837E-11
       288      288           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   9.87697675E-08   1.83035004E-11   1.83035004E-11
