# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0160k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
        16       16           1   0.00000000E+00   1.53033763E+01   0.00000000E+00   5.00000000E-03   1.00000000E+00              19   9.49999962E-08   2.19048811E-02   2.20029156E-02
        17       17           1   0.00000000E+00   6.74920039E+01   0.00000000E+00   5.00000000E-03   1.00000000E+00              46   7.49331890E-08   1.41702223E-02   1.42262592E-02
        18       18           1   0.00000000E+00   2.59089049E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             106   8.70475124E-08   6.68549103E-03   6.70354768E-03
        19       19           1   0.00000000E+00   6.22342553E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             165   9.06926630E-08   3.55811700E-03   3.55876851E-03
        20       20           1   0.00000000E+00   1.24468511E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             207   9.72912037E-08   2.57937973E-03   2.57950522E-03
        21       21           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             246   9.84802487E-08   2.14913015E-03   2.14119724E-03
        22       22           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             254   9.61509416E-08   1.51268196E-03   1.48703262E-03
        23       23           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             257   9.51615450E-08   1.00241486E-03   9.55791837E-04
        24       24           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             256   9.95790270E-08   7.34975475E-04   6.74162082E-04
        25       25           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             251   9.48060796E-08   5.01545802E-04   4.14142438E-04
        26       26           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             248   9.29992808E-08   4.02340620E-04   2.92682561E-04
        27       27           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             253   9.97719569E-08   3.51627856E-04   2.22253046E-04
        28       28           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             257   9.56375079E-08   3.21436478E-04   1.73787813E-04
        29       29           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             259   9.38146914E-08   3.02908752E-04   1.38798501E-04
        30       30           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             260   9.32960836E-08   2.91112402E-04   1.12341604E-04
        31       31           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             260   9.69933304E-08   2.83293663E-04   9.12467605E-05
        32       32           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             261   9.21912699E-08   2.78044960E-04   7.39812130E-05
        33       33           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             261   9.39494224E-08   2.74538652E-04   5.97453794E-05
        34       34           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             261   9.41095293E-08   2.72238309E-04   4.80399481E-05
        35       35           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             261   9.26896738E-08   2.70763509E-04   3.85116972E-05
        36       36           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             260   9.77532029E-08   2.69840001E-04   3.08403384E-05
        37       37           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             260   9.36465787E-08   2.69270750E-04   2.46783821E-05
        38       38           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             259   9.61206761E-08   2.68925212E-04   1.97410244E-05
        39       39           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   2.50000000E-03   0.00000000E+00              13   4.22136831E-08   2.68718683E-04   1.34657063E-04
        40       40           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   2.50000000E-03   0.00000000E+00              20   4.29868342E-08   2.68718683E-04   1.34657063E-04
        41       41           1   0.00000000E+00   1.00000000E-02   0.00000000E+00   2.50000000E-03   6.00000000E-01              56   8.84374615E-08   2.68718683E-04   1.34657063E-04
        42       42           1   0.00000000E+00   1.85021668E-02   0.00000000E+00   2.50000000E-03   2.00000000E-01              53   6.98204171E-08   6.14921607E-04   5.67776303E-04
        43       43           1   0.00000000E+00   1.24908221E-02   0.00000000E+00   2.50000000E-03   1.00000000E+00              42   9.38055757E-08   4.13931721E-03   4.14344333E-03
        44       44           1   0.00000000E+00   4.21880381E-02   0.00000000E+00   2.50000000E-03   1.00000000E+00              30   6.83611736E-08   1.15528048E-02   1.15829411E-02
        45       45           1   0.00000000E+00   1.47216406E-01   0.00000000E+00   2.50000000E-03   1.00000000E+00              16   6.03647210E-08   8.97964835E-03   9.00243193E-03
        46       46           1   0.00000000E+00   8.29170520E-01   0.00000000E+00   2.50000000E-03   1.00000000E+00              12   7.31078473E-08   6.37187678E-03   6.38416088E-03
        47       47           1   0.00000000E+00   3.92582481E+00   0.00000000E+00   2.50000000E-03   1.00000000E+00              14   6.24088951E-08   1.07518029E-02   1.07764239E-02
        48       48           1   0.00000000E+00   2.66002885E+01   0.00000000E+00   2.50000000E-03   1.00000000E+00              24   8.12022521E-08   1.07267242E-02   1.07442394E-02
        49       49           1   0.00000000E+00   1.41320556E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00              64   9.02759661E-08   5.57416173E-03   5.58091652E-03
        50       50           1   0.00000000E+00   6.62312765E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00             163   9.20600209E-08   1.44450189E-03   1.43869627E-03
        51       51           1   0.00000000E+00   1.57880846E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             252   9.30368609E-08   3.70379576E-04   3.45971409E-04
        52       52           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             270   9.57875396E-08   2.75168609E-04   2.25855710E-04
        53       53           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             274   9.35630707E-08   2.27374482E-04   1.52749269E-04
        54       54           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             274   9.85126785E-08   2.05261380E-04   1.10665150E-04
        55       55           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             274   9.70691422E-08   1.94990224E-04   8.53513268E-05
        56       56           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             275   9.42385432E-08   1.89497589E-04   6.82998011E-05
        57       57           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             275   9.71790602E-08   1.85943448E-04   5.51447015E-05
        58       58           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             275   9.98533369E-08   1.83530972E-04   4.47178526E-05
        59       59           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             276   9.32566297E-08   1.81936302E-04   3.67534928E-05
        60       60           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             275   9.69903391E-08   1.80901509E-04   3.09166957E-05
        61       61           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             275   9.33187849E-08   1.80209462E-04   2.66340605E-05
        62       62           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             273   9.95623983E-08   1.79713186E-04   2.33146788E-05
        63       63           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             272   9.63710143E-08   1.79332703E-04   2.05407023E-05
        64       64           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             270   9.85546692E-08   1.79028918E-04   1.80788850E-05
        65       65           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             269   9.37200509E-08   1.78783965E-04   1.58275766E-05
        66       66           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             266   9.97237264E-08   1.78587921E-04   1.37513671E-05
        67       67           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             264   9.85758057E-08   1.78433974E-04   1.18517456E-05
        68       68           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             262   9.71965050E-08   1.78315999E-04   1.01381951E-05
        69       69           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             260   9.83141461E-08   1.78227681E-04   8.61640589E-06
        70       70           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             259   9.56090373E-08   1.78162929E-04   7.28166161E-06
        71       71           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             258   9.48242997E-08   1.78116487E-04   6.12758973E-06
        72       72           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             257   9.59826678E-08   1.78083764E-04   5.13991897E-06
        73       73           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             256   9.87842709E-08   1.78061101E-04   4.30095722E-06
        74       74           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             256   9.48641314E-08   1.78045667E-04   3.59332745E-06
        75       75           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             255   9.96402691E-08   1.78035356E-04   2.99962756E-06
        76       76           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             255   9.65454793E-08   1.78028599E-04   2.50202741E-06
        77       77           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             255   9.37464713E-08   1.78024295E-04   2.08624278E-06
        78       78           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             254   9.97096573E-08   1.78021655E-04   1.73877181E-06
        79       79           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00              13   4.49287613E-08   1.78020138E-04   1.78020138E-04
        80       80           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00              20   4.29732128E-08   1.78020138E-04   1.78020138E-04
        81       81           1   0.00000000E+00   1.00000000E-02   0.00000000E+00   0.00000000E+00   6.00000000E-01              49   7.33274302E-08   1.78020138E-04   1.78020138E-04
        82       82           1   0.00000000E+00   1.52568690E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              46   7.65755532E-08   7.60829583E-04   7.60829583E-04
        83       83           1   0.00000000E+00   3.05137380E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              47   6.36716135E-08   6.20112658E-03   6.20112658E-03
        84       84           1   0.00000000E+00   1.27967883E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              17   5.02169656E-08   1.10938632E-02   1.10938632E-02
        85       85           1   0.00000000E+00   4.70940813E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              13   3.01614496E-08   7.69692676E-03   7.69692676E-03
        86       86           1   0.00000000E+00   2.01049938E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              13   5.90457320E-08   1.30053738E-02   1.30053738E-02
        87       87           1   0.00000000E+00   9.68011206E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              16   8.42340339E-08   1.56426261E-02   1.56426261E-02
        88       88           1   0.00000000E+00   5.42154140E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              36   7.97269355E-08   1.17552539E-02   1.17552539E-02
        89       89           1   0.00000000E+00   1.79605398E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              83   8.93261995E-08   4.98891934E-03   4.98891934E-03
        90       90           1   0.00000000E+00   5.34224619E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             154   9.89174034E-08   1.49544082E-03   1.49544082E-03
        91       91           1   0.00000000E+00   1.06844924E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             213   9.54858788E-08   7.82825850E-04   7.82825850E-04
        92       92           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             282   9.82513837E-08   5.87918337E-04   5.87918337E-04
        93       93           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             286   9.41213429E-08   4.19539217E-04   4.19539217E-04
        94       94           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             288   9.80070798E-08   3.26674877E-04   3.26674877E-04
        95       95           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             292   9.56590939E-08   2.52623071E-04   2.52623071E-04
        96       96           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             294   9.36093933E-08   2.01589910E-04   2.01589910E-04
        97       97           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             293   9.93807499E-08   1.64538775E-04   1.64538775E-04
        98       98           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             293   9.59024994E-08   1.37245033E-04   1.37245033E-04
        99       99           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             292   9.93092927E-08   1.15128203E-04   1.15128203E-04
       100      100           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             293   9.70101276E-08   9.84907354E-05   9.84907354E-05
       101      101           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             293   9.70553790E-08   8.62389056E-05   8.62389056E-05
       102      102           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             292   9.77321076E-08   7.68082460E-05   7.68082460E-05
       103      103           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             291   9.73015914E-08   6.91547292E-05   6.91547292E-05
       104      104           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             290   9.70238119E-08   6.26005465E-05   6.26005465E-05
       105      105           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             289   9.71668266E-08   5.68476587E-05   5.68476587E-05
       106      106           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             288   9.68481903E-08   5.17128559E-05   5.17128559E-05
       107      107           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             287   9.63640174E-08   4.70324295E-05   4.70324295E-05
       108      108           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             286   9.50821972E-08   4.27367079E-05   4.27367079E-05
       109      109           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             285   9.49444942E-08   3.85057537E-05   3.85057537E-05
       110      110           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             284   9.48649784E-08   3.44218407E-05   3.44218407E-05
       111      111           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             283   9.47182230E-08   3.05165586E-05   3.05165586E-05
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             281   9.86911557E-08   2.68592640E-05   2.68592640E-05
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             280   9.50249689E-08   2.35132524E-05   2.35132524E-05
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             278   9.51611376E-08   2.04606628E-05   2.04606628E-05
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             275   9.76413010E-08   1.77374718E-05   1.77374718E-05
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             273   9.75560926E-08   1.53089328E-05   1.53089328E-05
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             271   9.80935833E-08   1.31047890E-05   1.31047890E-05
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             270   9.59136571E-08   1.11647156E-05   1.11647156E-05
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             269   9.61667425E-08   9.45822407E-06   9.45822407E-06
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.77214293E-08   7.99711209E-06   7.99711209E-06
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.20356853E-08   6.74077798E-06   6.74077798E-06
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.43198612E-08   5.67503250E-06   5.67503250E-06
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.64608677E-08   4.76797780E-06   4.76797780E-06
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             265   9.83940176E-08   3.99999581E-06   3.99999581E-06
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             264   9.91350839E-08   3.35071325E-06   3.35071325E-06
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.99898115E-08   2.80530331E-06   2.80530331E-06
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.35432480E-08   2.34790094E-06   2.34790094E-06
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             262   9.39430701E-08   1.96491449E-06   1.96491449E-06
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             261   9.50572238E-08   1.64488243E-06   1.64488243E-06
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             260   9.55691945E-08   1.37774881E-06   1.37774881E-06
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             259   9.60138589E-08   1.15475901E-06   1.15475901E-06
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.66451161E-08   9.68828403E-07   9.68828403E-07
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.68000482E-08   8.13782344E-07   8.13782344E-07
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.74452650E-08   6.84428458E-07   6.84428458E-07
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.79787196E-08   5.76520866E-07   5.76520866E-07
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.92510855E-08   4.86359211E-07   4.86359211E-07
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.46568480E-08   4.11004286E-07   4.11004286E-07
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.58554984E-08   3.47931545E-07   3.47931545E-07
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.71906001E-08   2.95066255E-07   2.95066255E-07
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.85776161E-08   2.50694739E-07   2.50694739E-07
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.44867311E-08   2.13391800E-07   2.13391800E-07
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.64055911E-08   1.81975043E-07   1.81975043E-07
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.82240306E-08   1.55470385E-07   1.55470385E-07
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.98907750E-08   1.33067668E-07   1.33067668E-07
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.63318559E-08   1.14095506E-07   1.14095506E-07
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.83980432E-08   9.79974592E-08   9.79974592E-08
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.52766660E-08   8.43113263E-08   8.43113263E-08
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.81641750E-08   7.26526627E-08   7.26526627E-08
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.54305134E-08   6.27018082E-08   6.27018082E-08
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.87115968E-08   5.41921544E-08   5.41921544E-08
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.63378907E-08   4.69011451E-08   4.69011451E-08
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.41844831E-08   4.06427817E-08   4.06427817E-08
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.82456479E-08   3.52612441E-08   3.52612441E-08
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.63723640E-08   3.06258183E-08   3.06258183E-08
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.46684339E-08   2.66265543E-08   2.66265543E-08
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             243   9.89358671E-08   2.31708624E-08   2.31708624E-08
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             243   9.74396026E-08   2.01805606E-08   2.01805606E-08
